id_transacao,tempo_desde_ultima_transacao,valor_transacao,localizacao_comerciante_risco,frequencia_cartao_dia,media_gasto_cartao_semana,fraude
131,421.0,94.64550565257898,0,7,3190.8984577648557,0
664,3176.0,75.47628078689033,0,13,2397.8484316994213,0
872,25.0,1581.8559406373063,0,13,1302.1400009419478,1
100,845.0,104.32382976094303,0,3,3407.826465036999,0
373,1633.0,1117.9398708073218,0,10,2888.726638050089,0
88,2643.0,102.67423219929557,0,7,3535.5403461306537,0
459,184.0,449.1640873851588,0,13,,0
331,2974.0,193.5525746678578,0,7,1121.9769271070172,0
215,2267.0,164.7817917294642,0,5,15677.187359449641,0
467,3140.0,147.2658529793691,0,14,1431.1984581486531,0
122,1397.0,109.9833389370446,0,9,4044.7675440721023,0
615,1378.0,142.43656533536463,0,3,4794.2438774426755,0
21,799.0,41.104659075048204,1,10,1587.2466203222687,0
701,426.0,143.44653188649258,0,1,1194.9259519809857,0
72,2169.0,844.5201203035117,0,4,1406.662949615074,0
107,2797.0,84.26808087053188,0,9,1770.6283930144643,0
271,2324.0,1037.6162189553465,0,13,,0
861,23.0,1629.3033616848716,1,37,791.2915368408808,1
436,1169.0,erro,0,8,1067.7421553640797,0
103,3563.0,246.0903244102718,0,14,2584.9688759067462,0
